79.55,-49.382,-36.743,-40.55,-39.681,-35.395,-43.182,-39.088,-38.447,-53.514,-36.386,-43.158,-34.671,-27.327,-14.594,-7.3286,-6.0353,-7.8141,-5.3398,-8.8685,-13.057,-29.74,-28.592,-37.939,-36.113,-33.3,-36.885,-40.309,-48.861,-51.8,-49.004,-36.57,-45.436,-63.158,-58.003,-47.596
79.6,-54.243,-37.112,-40.297,-40.208,-35.099,-45.69,-39.581,-39.587,-56.7,-36.97,-45.708,-35.988,-28.305,-15.369,-8.2775,-6.8545,-8.6421,-5.8904,-9.6167,-13.79,-30.576,-29.828,-38.232,-36.82,-33.482,-37.342,-39.602,-47.134,-59.529,-50.683,-38.414,-44.406,-70.25,-56.595,-50.253
79.65,-51.995,-37.733,-41.079,-40.346,-34.876,-46.056,-40.301,-39.518,-54.867,-36.766,-47.377,-36.073,-28.87,-15.597,-8.4672,-6.9972,-9.0688,-5.8972,-9.7592,-13.865,-30.449,-30.069,-38.817,-36.923,-33.727,-37.156,-39.438,-48.032,-53.716,-47.305,-37.205,-43.89,-54.119,-55.507,-49.624
79.7,-54.808,-37.385,-40.997,-39.89,-34.552,-44.169,-41.055,-38.192,-54.666,-36.041,-43.679,-35.438,-28.319,-15.422,-8.0588,-6.6528,-9.0163,-5.7596,-9.5403,-13.68,-30.088,-29.236,-39.695,-36.047,-33.717,-37.28,-39.493,-47.731,-55.303,-46.934,-37.121,-45.809,-58.73,-50.447,-49.085
79.75,-53.516,-37.209,-39.957,-39.7,-35.037,-43.867,-42.051,-38.542,-54.571,-36.446,-43.165,-34.119,-28.489,-15.455,-8.3251,-6.7203,-8.9451,-5.8917,-9.7226,-13.861,-29.997,-28.833,-40.326,-35.963,-34.093,-38.472,-39.04,-49.665,-53.03,-45.711,-37.657,-44.764,-56.821,-52.462,-49.154
79.8,-52.975,-36.775,-40.045,-39.381,-34.553,-43.557,-42.162,-37.745,-52.851,-35.842,-44.092,-33.087,-27.729,-15.399,-8.1324,-6.5546,-8.5892,-5.7286,-9.4955,-13.761,-29.597,-28.596,-40.766,-35.397,-34.643,-38.275,-39.287,-46.806,-50.692,-47.456,-36.719,-47.559,-53.888,-50.317,-48.755
79.85,-52.713,-36.897,-40.911,-39.641,-34.863,-44.894,-41.642,-38.336,-55.361,-35.393,-42.585,-33.013,-27.468,-15.536,-8.0424,-6.3943,-8.8924,-5.9566,-9.5688,-13.88,-29.855,-28.911,-40.111,-36.219,-34.529,-38.517,-38.705,-47.305,-57.849,-46.904,-38.012,-44.199,-54.438,-52.763,-48.384
79.9,-55.29,-37.446,-41.239,-39.347,-34.433,-46.426,-41.406,-38.513,-48.539,-34.948,-45.264,-33.098,-27.612,-15.8,-8.3464,-6.797,-9.1036,-6.3828,-9.9559,-14.211,-30.479,-29.631,-40.447,-37.62,-34.915,-39.306,-38.185,-45.765,-51.777,-47.712,-36.612,-46.201,-52.632,-51.006,-49.942
79.95,-54.233,-37.307,-40.753,-38.104,-33.964,-46.537,-41.507,-38.765,-45.619,-34.332,-45.118,-33.628,-27.432,-15.649,-8.1473,-6.7395,-8.4695,-6.1164,-9.7918,-14.037,-30.228,-29.767,-40.386,-36.979,-34.562,-38.468,-37.382,-46.187,-57.768,-46.044,-38.19,-44.191,-53.477,-50.649,-50.12
80,-55.241,-38.22,-40.894,-38.332,-33.992,-48.806,-41.74,-38.803,-45.755,-34.939,-44.443,-33.298,-27.302,-15.729,-8.1837,-6.8453,-8.8983,-5.9561,-9.7771,-14.099,-29.681,-29.737,-40.312,-36.056,-34.465,-38.435,-36.973,-47.21,-62.983,-45.92,-36.752,-43.976,-52.167,-47.717,-52.06
80.05,-56.206,-37.658,-39.379,-37.968,-33.817,-46.254,-43,-38.837,-44.228,-33.915,-46.41,-32.061,-26.719,-15.568,-8.0988,-6.6528,-9.2736,-5.7995,-9.5428,-13.827,-28.884,-29.283,-40.509,-35.1,-34.278,-37.996,-36.73,-45.679,-56.253,-44.179,-37.292,-45.093,-54.588,-48.119,-55.976
80.1,-56.956,-38.123,-39.71,-37.605,-33.984,-46.977,-44.495,-38.349,-45.121,-34.231,-44.151,-32.039,-26.489,-15.681,-8.3502,-7.1272,-9.2972,-6.0496,-9.7579,-14.081,-28.745,-28.923,-41.075,-35.499,-34.527,-38.68,-36.63,-46.726,-54.065,-43.398,-37.493,-43.699,-52.967,-47.486,-52.108
80.15,-63.059,-38.21,-39.491,-37.956,-34.408,-48.892,-44.258,-38.161,-45.082,-34.615,-43.757,-32.023,-26.327,-15.91,-8.6216,-7.4146,-9.4804,-6.351,-10.218,-14.443,-28.923,-29.299,-41.299,-36.309,-35.073,-40.214,-36.262,-49.172,-49.969,-42.708,-37.271,-48.211,-54.795,-46.234,-49.894
80.2,-68.247,-37.872,-38.524,-38.096,-34.246,-49.729,-44.222,-38.048,-44.412,-33.574,-44.325,-31.426,-25.949,-15.77,-8.407,-6.9914,-9.5042,-6.2441,-9.9643,-14.239,-28.926,-29.332,-41.032,-36.561,-34.621,-39.228,-35.453,-46.238,-54.516,-43.059,-38.592,-45.857,-53.342,-48.999,-52.937
80.25,-76.883,-38.526,-38.918,-37.772,-34.186,-50.145,-43.426,-38.246,-43.901,-33.374,-43.635,-31.46,-26.155,-16.084,-8.5664,-6.9279,-9.6198,-6.5436,-10.157,-14.587,-29.324,-29.622,-42.384,-36.841,-35.217,-39.89,-35.524,-47.103,-50.896,-43.839,-37.692,-46.392,-56.254,-48.462,-52.906
80.3,-59.786,-38.726,-38.763,-37.1,-34.215,-52.105,-43.31,-38.425,-42.402,-33.257,-45.709,-31.426,-25.902,-16.23,-8.4713,-7.1846,-9.1588,-6.6609,-10.28,-14.747,-28.819,-29.906,-41.886,-36.883,-34.764,-40.519,-35.138,-46.269,-52.374,-42.747,-39.119,-46.722,-57.299,-48.274,-55.776
80.35,-63.863,-38.594,-38.143,-36.77,-33.744,-50.063,-43.546,-39.25,-41.418,-32.953,-45.698,-30.854,-25.079,-15.867,-8.1348,-6.8594,-8.9487,-6.2375,-9.8537,-14.269,-27.667,-29.093,-43.346,-36.618,-34.098,-41.134,-34.41,-47.257,-50.691,-42.965,-37.885,-45.82,-53.806,-48.707,-58.661
80.4,-60.925,-38.732,-37.812,-37.011,-33.791,-49.939,-45.401,-39.291,-40.352,-33.095,-45.721,-30.182,-25.004,-15.685,-8.4029,-7.0366,-9.5925,-6.2826,-9.7849,-14.235,-27.392,-29.162,-41.455,-36.563,-34.259,-41.385,-34.165,-44.916,-49.425,-40.241,-38.382,-47.355,-81.864,-47.034,-55.776
80.45,-57.801,-39.226,-37.523,-36.894,-33.592,-50.88,-46.233,-39.113,-39.654,-33.071,-47.982,-29.773,-24.462,-15.713,-8.4706,-7.2712,-9.7888,-6.3871,-9.8189,-14.228,-27.349,-29.289,-41.555,-36.951,-34.462,-41.685,-34.089,-48.971,-50.282,-41.002,-38.659,-46.098,-57.338,-47.956,-58.619
80.5,-58.415,-39.997,-38.026,-36.971,-33.856,-53.833,-46.318,-39.962,-40.023,-33.091,-44.784,-30.13,-24.554,-15.901,-8.619,-7.4841,-9.7426,-6.5073,-10.215,-14.498,-27.75,-29.423,-43.177,-36.848,-34.66,-42.649,-34.334,-46.787,-48.029,-40.997,-39,-47.587,-58.366,-46.706,-55.911
80.55,-63.37,-40.114,-37.785,-36.764,-33.937,-56.27,-44.612,-39.807,-41.052,-32.81,-45.736,-30.044,-25.188,-16.214,-9.0182,-7.6879,-9.974,-6.7971,-10.597,-14.839,-28.045,-29.958,-42.853,-37.061,-34.369,-44.15,-34.631,-45.403,-49.535,-41.005,-41.069,-49.499,-57.013,-49.466,-56.311
80.6,-61.159,-39.902,-37.237,-35.926,-33.739,-57.106,-45.393,-39.14,-40.151,-32.46,-45.9,-29.604,-24.532,-16.179,-8.7228,-7.2092,-9.6858,-6.5985,-10.207,-14.624,-27.449,-29.241,-43.061,-37.061,-34.016,-43.522,-33.582,-46.186,-45.045,-40.717,-39.191,-44.716,-57.723,-49.064,-58.028
80.65,-59.302,-40.365,-36.951,-36.022,-33.995,-49.388,-45.035,-39.783,-39.574,-32.303,-46.42,-29.251,-24.11,-16.185,-8.5868,-7.0874,-9.8481,-6.7936,-10.217,-14.736,-26.901,-29.098,-42.143,-37.256,-34.198,-42.789,-33.708,-44.676,-45.63,-39.293,-41.976,-47.551,-49.344,-51.237,-59.706
80.7,-55.576,-41.575,-37.343,-36.171,-34.1,-51.461,-46.673,-41.125,-39.611,-32.892,-48.311,-29.186,-24.654,-16.384,-8.9511,-7.7244,-9.8647,-7.254,-10.538,-14.94,-27.129,-29.595,-41.501,-37.98,-34.276,-44.288,-33.985,-46.843,-44.845,-40.062,-40.616,-45.938,-50.414,-49.095,-67.817
80.75,-55.983,-40.912,-37.014,-35.818,-33.579,-52.801,-45.463,-41.257,-38.272,-32.729,-46.749,-28.637,-23.711,-15.722,-8.6498,-7.4914,-9.5971,-6.7778,-10.022,-14.319,-26.407,-29.07,-41.456,-37.726,-34.032,-47.406,-33.128,-47.007,-43.208,-38.38,-41.705,-48.55,-49.279,-51.941,-62.442
80.8,-57.26,-41.323,-36.736,-35.845,-33.403,-52.711,-46.044,-40.842,-37.499,-32.299,-46.487,-28.363,-23.27,-15.46,-8.4427,-6.9971,-10.076,-6.6087,-9.7902,-14.127,-26.342,-29.18,-40.795,-37.165,-33.716,-45.599,-33.057,-44.904,-43.745,-37.953,-40.5,-46.327,-48.048,-49.584,-67.589
80.85,-62.798,-41.525,-36.752,-36.741,-34.103,-52.101,-47.428,-41.252,-38.408,-32.929,-49.199,-29.032,-24.547,-16.514,-9.284,-8.2259,-10.673,-7.4003,-10.776,-15.148,-27.215,-30.457,-42.727,-38.682,-34.403,-49.248,-33.72,-46.003,-42.67,-38.963,-42.626,-47.35,-50.545,-50.503,-57.747
80.9,-56.849,-41.598,-37.096,-36.189,-34.033,-48.807,-47.444,-41.044,-37.777,-32.645,-47.72,-28.422,-24.168,-16.44,-9.2629,-8.241,-10.346,-7.2,-10.859,-15.142,-26.895,-30.062,-42.922,-39.22,-34.17,-52.309,-33.663,-44.207,-42.514,-38.344,-43.765,-47.427,-46.314,-54.784,-65.688
80.95,-54.859,-41.422,-36.369,-35.422,-33.43,-47.308,-46.909,-39.982,-37.324,-31.964,-49.575,-27.385,-23.241,-15.697,-8.5161,-7.0859,-10.12,-6.6333,-10.03,-14.409,-25.788,-28.789,-41.963,-37.822,-33.274,-54.117,-32.666,-44.562,-40.929,-38.104,-41.966,-46.826,-45.772,-53.601,-58.154
81,-67.633,-42.594,-36.944,-35.379,-33.739,-48.3,-46.099,-42.114,-37.802,-32.461,-49.539,-27.608,-23.663,-16.061,-8.8994,-7.2633,-10.342,-7.0663,-10.324,-14.716,-26.018,-28.928,-41.454,-38.075,-33.825,-55.082,-32.752,-45.504,-40.344,-37.164,-44.629,-48.204,-44.587,-52.998,-65.224
